
Predictions were generated on 27-Apr-2026 at 13:06:40 using OpenFAST, compiled on Mar 13 2026 at 19:00:22 as a 64-bit application using single precision at commit v5.0.0
 linked with  NWTC Subroutine Library; ElastoDyn

Description from the FAST input file: FAST Certification Test #18: NREL 5.0 MW Baseline Wind Turbine (Onshore)

Time	ConvIter	ConvError	NumUJac	Q_B1F1	Q_GeAz	Q_TFA1	Q_TSS1	Q_TFA2	Q_TSS2	OoPDefl1	IPDefl1	TwstDefl1	BldPitch1	Azimuth	RotSpeed	GenSpeed	TTDspFA	TTDspSS	TTDspTwst	Spn2MLxb1	Spn2MLyb1	RootFxb1	RootFyb1	RootFzb1	RootMxb1	RootMyb1	RootMzb1	RotTorq	LSSGagMya	LSSGagMza	YawBrFxp	YawBrFyp	YawBrFzp	YawBrMxp	YawBrMyp	YawBrMzp	TwrBsFxt	TwrBsFyt	TwrBsFzt	TwrBsMxt	TwrBsMyt	TwrBsMzt
(s)	(-)	(-)	(-)	(m)	(rad)	(m)	(m)	(m)	(m)	(m)	(m)	(deg)	(deg)	(deg)	(rpm)	(rpm)	(m)	(m)	(deg)	(kN-m)	(kN-m)	(kN)	(kN)	(kN)	(kN-m)	(kN-m)	(kN-m)	(kN-m)	(kN-m)	(kN-m)	(kN)	(kN)	(kN)	(kN-m)	(kN-m)	(kN-m)	(kN)	(kN)	(kN)	(kN-m)	(kN-m)	(kN-m)
    5.5438	3.000000	.8032854E-06	.000000	.5988941E-03	5.536397	.000000	.000000	.1027494E-03	.000000	.5996174E-03	-.5086565E-14	.000000	.000000	47.21215	12.15163	1178.708	.1027494E-03	.000000	.000000	19.01154	10.59258	.9292483	-2.594609	17.51590	77.91509	35.53249	-.3985255E-03	79.88637	-655.5200	792.7252	-11.29840	-14.63446	-2898.032	116.4469	1706.945	95.56747	28.80650	-14.63446	-6305.450	1398.434	2660.085	95.55551
    5.5500	3.000000	.9570784E-06	.000000	.5859756E-03	5.544350	.000000	.000000	.9887612E-04	.000000	.5866833E-03	-.7748928E-15	.000000	.000000	47.66786	12.15258	1178.800	.9887612E-04	.000000	.000000	19.16617	10.35803	.9145073	-2.615462	17.53981	78.54500	34.86748	-.3935521E-03	80.53205	-650.2970	798.9961	-12.27062	-14.74484	-2897.968	117.3230	1701.408	95.77341	30.84527	-14.74484	-6305.386	1408.979	2716.639	95.76183
    5.5563	3.000000	.1014075E-05	.000000	.5819731E-03	5.552304	.000000	.000000	.9567648E-04	.000000	.5826760E-03	-.2301141E-14	.000000	.000000	48.12360	12.15354	1178.893	.9567648E-04	.000000	.000000	19.31695	10.28847	.9094920	-2.635842	17.56416	79.16000	34.65551	-.3940402E-03	81.16245	-644.4794	805.1429	-13.06435	-14.85463	-2897.936	118.2122	1696.955	96.31592	32.52519	-14.85463	-6305.354	1419.485	2763.635	96.30461
    5.5625	3.000000	.1104536E-05	.000000	.5873152E-03	5.560259	.000000	.000000	.9318877E-04	.000000	.5880246E-03	-.6813218E-14	.000000	.000000	48.57939	12.15451	1178.987	.9318877E-04	.000000	.000000	19.46379	10.39100	.9146019	-2.655728	17.58898	79.75947	34.91566	-.4036688E-03	81.77697	-638.0457	811.1589	-13.66969	-14.96384	-2897.940	119.1159	1693.631	97.21701	33.82599	-14.96384	-6305.358	1429.957	2800.510	97.20593
    5.5688	3.000000	.1168644E-05	.000000	.5996829E-03	5.568215	.000000	.000000	.9144247E-04	.000000	.6004071E-03	.1465001E-14	.000000	.000000	49.03518	12.15548	1179.082	.9144247E-04	.000000	.000000	19.60651	10.62182	.9274626	-2.675096	17.61425	80.34273	35.53215	-.4123842E-03	82.37490	-631.1140	817.0370	-14.07973	-15.07241	-2897.979	120.0260	1691.389	98.39397	34.72496	-15.07241	-6305.397	1440.377	2826.375	98.38302
    5.5750	3.000000	.1360732E-05	.000000	.6148356E-03	5.576171	.000000	.000000	.9045781E-04	.000000	.6155782E-03	.4883111E-15	.000000	.000000	49.49103	12.15646	1179.177	.9045781E-04	.000000	.000000	19.74494	10.90178	.9437693	-2.693920	17.63999	80.90901	36.29558	-.4253938E-03	82.95549	-623.8997	822.7708	-14.29036	-15.18018	-2898.056	120.9275	1690.108	99.68801	35.19943	-15.18018	-6305.474	1450.719	2840.162	99.67710
    5.5813	3.000000	.1331387E-05	.000000	.6280979E-03	5.584127	.000000	.000000	.9024535E-04	.000000	.6288565E-03	-.6911968E-14	.000000	.000000	49.94693	12.15745	1179.273	.9024535E-04	.000000	.000000	19.87889	11.14419	.9587951	-2.712181	17.66620	81.45763	36.97624	-.4398676E-03	83.51797	-616.6403	828.3545	-14.30021	-15.28699	-2898.173	121.8037	1689.651	100.9198	35.23133	-15.28699	-6305.590	1460.952	2840.901	100.9088
    5.5875	3.000000	.1298936E-05	.000000	.6359819E-03	5.592085	.000000	.000000	.9080570E-04	.000000	.6367499E-03	.1475579E-14	.000000	.000000	50.40286	12.15845	1179.369	.9080570E-04	.000000	.000000	20.00818	11.28485	.9690244	-2.729860	17.69287	81.98798	37.40376	-.4445751E-03	84.06177	-609.5135	833.7847	-14.11042	-15.39272	-2898.328	122.6417	1689.911	101.9520	34.81191	-15.39272	-6305.745	1471.052	2828.019	101.9409
    5.5938	3.000000	.1455942E-05	.000000	.6373790E-03	5.600043	.000000	.000000	.9212942E-04	.000000	.6381488E-03	-.2688970E-14	.000000	.000000	50.85881	12.15945	1179.467	.9212942E-04	.000000	.000000	20.13267	11.30403	.9733474	-2.746946	17.71998	82.49966	37.52509	-.4471251E-03	84.58646	-602.5782	839.0598	-13.72420	-15.49731	-2898.521	123.4370	1690.845	102.7381	33.94466	-15.49731	-6305.939	1481.009	2801.518	102.7267
    5.6000	3.000000	.1188041E-05	.000000	.6339069E-03	5.608002	.000000	.000000	.9419711E-04	.000000	.6346725E-03	-.5213193E-14	.000000	.000000	51.31480	12.16046	1179.564	.9419711E-04	.000000	.000000	20.25235	11.23262	.9733939	-2.763442	17.74753	82.99259	37.42083	-.4493195E-03	85.09197	-595.7568	844.1809	-13.14676	-15.60080	-2898.752	124.1948	1692.486	103.3376	32.64622	-15.60080	-6306.170	1490.834	2762.040	103.3259
    5.6063	3.000000	.1097316E-05	.000000	.6292948E-03	5.615961	.000000	.000000	.9697975E-04	.000000	.6300548E-03	.8618323E-15	.000000	.000000	51.77084	12.16147	1179.663	.9697975E-04	.000000	.000000	20.36724	11.14042	.9729018	-2.779359	17.77548	83.46713	37.27437	-.4491537E-03	85.57869	-588.8673	849.1511	-12.38524	-15.70333	-2899.018	124.9283	1694.913	103.8953	30.94407	-15.70333	-6306.435	1500.549	2710.732	103.8832
    5.6125	3.000000	.1140263E-05	.000000	.6280298E-03	5.623921	.000000	.000000	.1004393E-03	.000000	.6287882E-03	.7974273E-15	.000000	.000000	52.22693	12.16249	1179.761	.1004393E-03	.000000	.000000	20.47757	11.11088	.9763423	-2.794717	17.80381	83.92392	37.30499	-.4527658E-03	86.04726	-581.6915	853.9755	-11.44886	-15.80503	-2899.317	125.6541	1698.216	104.5891	28.87259	-15.80503	-6306.735	1510.184	2649.006	104.5765
    5.6188	3.000000	.9211145E-06	.000000	.6337410E-03	5.631882	.000000	.000000	.1045291E-03	.000000	.6345064E-03	.4766424E-16	.000000	.000000	52.68302	12.16351	1179.861	.1045291E-03	.000000	.000000	20.58356	11.21103	.9872915	-2.809542	17.83249	84.36388	37.68853	-.4607725E-03	86.49860	-574.0563	858.6593	-10.34900	-15.90604	-2899.647	126.3862	1702.441	105.5654	26.46810	-15.90604	-6307.064	1519.765	2578.243	105.5522
    5.6250	3.000000	.8829739E-06	.000000	.6478899E-03	5.639843	.000000	.000000	.1091949E-03	.000000	.6486724E-03	.1984808E-14	.000000	.000000	53.13917	12.16454	1179.961	.1091949E-03	.000000	.000000	20.68551	11.46737	1.007117	-2.823865	17.86150	84.78809	38.49347	-.4707266E-03	86.93382	-565.8997	863.2092	-9.099600	-16.00641	-2900.004	127.1311	1707.560	106.8858	23.76532	-16.00641	-6307.421	1529.302	2499.569	106.8719
    5.6313	3.000000	.6453234E-06	.000000	.6692212E-03	5.647805	.000000	.000000	.1143756E-03	.000000	.6700294E-03	-.5144763E-14	.000000	.000000	53.59537	12.16558	1180.061	.1143756E-03	.000000	.000000	20.78375	11.85591	1.034441	-2.837715	17.89080	85.19756	39.65471	-.4900436E-03	87.35398	-557.2968	867.6311	-7.716996	-16.10609	-2900.386	127.8855	1713.453	108.5019	20.79555	-16.10609	-6307.804	1538.790	2413.768	108.4874
    5.6375	3.000000	.5768483E-06	.000000	.6941649E-03	5.655767	.000000	.000000	.1200037E-03	.000000	.6950033E-03	-.1226470E-14	.000000	.000000	54.05160	12.16662	1180.162	.1200037E-03	.000000	.000000	20.87856	12.30992	1.065558	-2.851126	17.92038	85.59337	40.99404	-.5078817E-03	87.76012	-548.4397	871.9317	-6.219843	-16.20496	-2900.791	128.6377	1719.933	110.2699	17.58767	-16.20496	-6308.208	1548.204	2321.340	110.2544
    5.6438	3.000000	.7661993E-06	.000000	.7180427E-03	5.663731	.000000	.000000	.1260064E-03	.000000	.7189098E-03	-.3520032E-14	.000000	.000000	54.50786	12.16766	1180.263	.1260064E-03	.000000	.000000	20.97017	12.74252	1.095666	-2.864123	17.95020	85.97640	42.27989	-.5308247E-03	88.15321	-539.5751	876.1175	-4.628586	-16.30286	-2901.215	129.3715	1726.778	111.9972	14.17099	-16.30286	-6308.632	1557.514	2222.708	111.9809
    5.6500	3.000000	.4285737E-06	.000000	.7366533E-03	5.671695	.000000	.000000	.1323059E-03	.000000	.7375430E-03	-.2333264E-14	.000000	.000000	54.96417	12.16871	1180.365	.1323059E-03	.000000	.000000	21.05885	13.07618	1.120469	-2.876742	17.98024	86.34771	43.30537	-.5450998E-03	88.53429	-530.9250	880.1970	-2.964832	-16.39961	-2901.653	130.0721	1733.780	113.5080	10.57897	-16.39961	-6309.071	1566.691	2118.466	113.4908
    5.6562	3.000000	.1923919E-06	.000000	.7476828E-03	5.679660	.000000	.000000	.1388210E-03	.000000	.7485858E-03	.4744265E-14	.000000	.000000	55.42051	12.16977	1180.467	.1388210E-03	.000000	.000000	21.14484	13.26873	1.137593	-2.889013	18.01047	86.70829	43.95718	-.5541315E-03	88.90439	-522.6152	884.1794	-1.250681	-16.49513	-2902.103	130.7317	1740.787	114.7019	6.852280	-16.49513	-6309.521	1575.719	2009.595	114.6838
    5.6625	2.000000	.9974151E-04	.000000	.7514443E-03	5.687625	.000000	.000000	.1454674E-03	.000000	.7523518E-03	.3723218E-15	.000000	.000000	55.87690	12.17082	1180.570	.1454674E-03	.000000	.000000	21.22847	13.32693	1.147322	-2.900982	18.04085	87.05953	44.25133	-.5582717E-03	89.26491	-514.6385	888.0762	.4918147	-16.58943	-2902.560	131.3524	1747.715	115.5870	3.039966	-16.58943	-6309.979	1584.601	1897.557	115.5679
    5.6688	3.000000	.1143331E-06	.000000	.7507031E-03	5.695591	.000000	.000000	.1521591E-03	.000000	.7516097E-03	.3489776E-16	.000000	.000000	56.33332	12.17189	1180.673	.1521591E-03	.000000	.000000	21.31006	13.30285	1.152408	-2.912694	18.07136	87.40280	44.32392	-.5611655E-03	89.61726	-506.8643	891.9001	2.240971	-16.68258	-2903.021	131.9455	1754.550	116.2748	-.8018541	-16.68258	-6310.440	1593.355	1784.238	116.2547
    5.6750	3.000000	.2653235E-06	.000000	.7496525E-03	5.703558	.000000	.000000	.1588096E-03	.000000	.7505579E-03	-.4934204E-15	.000000	.000000	56.78979	12.17295	1180.776	.1588096E-03	.000000	.000000	21.39009	13.27473	1.157028	-2.924208	18.10197	87.73990	44.38020	-.5632567E-03	89.96333	-499.0903	895.6644	3.975592	-16.77476	-2903.479	132.5283	1761.305	116.9394	-4.613601	-16.77476	-6310.899	1602.013	1671.747	116.9183
    5.6813	3.000000	.5893200E-06	.000000	.7523867E-03	5.711525	.000000	.000000	.1653329E-03	.000000	.7532954E-03	.6108266E-14	.000000	.000000	57.24630	12.17402	1180.880	.1653329E-03	.000000	.000000	21.46905	13.31844	1.165239	-2.935578	18.13264	88.07265	44.61942	-.5683149E-03	90.30493	-491.1197	899.3826	5.674777	-16.86609	-2903.932	133.1181	1767.990	117.7530	-8.336722	-16.86609	-6311.353	1610.605	1562.146	117.7310
    5.6875	3.000000	.7504168E-06	.000000	.7614241E-03	5.719494	.000000	.000000	.1716453E-03	.000000	.7623437E-03	.3083308E-14	.000000	.000000	57.70285	12.17510	1180.984	.1716453E-03	.000000	.000000	21.54748	13.48024	1.179489	-2.946861	18.16335	88.40303	45.16256	-.5723804E-03	90.64407	-482.8358	903.0679	7.317726	-16.95669	-2904.374	133.7265	1774.572	118.8236	-11.91801	-16.95669	-6311.795	1619.150	1457.196	118.8006
    5.6938	3.000000	.8345071E-06	.000000	.7767993E-03	5.727463	.000000	.000000	.1776657E-03	.000000	.7777374E-03	-.2494817E-14	.000000	.000000	58.15944	12.17618	1181.089	.1776657E-03	.000000	.000000	21.62583	13.76006	1.199720	-2.958110	18.19407	88.73271	46.00822	-.5871154E-03	90.98248	-474.2465	906.7316	8.883750	-17.04654	-2904.802	134.3554	1780.950	120.1536	-15.31251	-17.04654	-6312.225	1627.650	1358.194	120.1298
    5.7000	3.000000	.8859511E-06	.000000	.7960289E-03	5.735433	.000000	.000000	.1833174E-03	.000000	.7969902E-03	.6636673E-14	.000000	.000000	58.61605	12.17726	1181.194	.1833174E-03	.000000	.000000	21.70454	14.11120	1.223343	-2.969369	18.22478	89.06328	47.03181	-.6088994E-03	91.32177	-465.4861	910.3845	10.35233	-17.13554	-2905.211	134.9970	1786.966	121.6373	-18.48369	-17.13554	-6312.635	1636.090	1265.977	121.6126
    5.7063	3.000000	.1067421E-05	.000000	.8149617E-03	5.743403	.000000	.000000	.1885284E-03	.000000	.8159459E-03	-.2231037E-14	.000000	.000000	59.07272	12.17834	1181.299	.1885284E-03	.000000	.000000	21.78398	14.45631	1.246111	-2.980683	18.25547	89.39606	48.02783	-.6211647E-03	91.66333	-456.7709	914.0360	11.70360	-17.22356	-2905.600	135.6366	1792.429	123.0950	-21.40173	-17.22356	-6313.025	1644.441	1181.044	123.0694
    5.7125	3.000000	.1117277E-05	.000000	.8292116E-03	5.751374	.000000	.000000	.1932327E-03	.000000	.8302130E-03	-.2920414E-14	.000000	.000000	59.52944	12.17943	1181.405	.1932327E-03	.000000	.000000	21.86443	14.71412	1.263570	-2.992082	18.28613	89.73218	48.78056	-.6349339E-03	92.00825	-448.3272	917.6943	12.91901	-17.31041	-2905.965	136.2581	1797.156	124.3344	-24.04033	-17.31041	-6313.391	1652.671	1103.781	124.3080
    5.7188	3.000000	.1359318E-05	.000000	.8356694E-03	5.759346	.000000	.000000	.1973705E-03	.000000	.8366787E-03	.2183820E-14	.000000	.000000	59.98619	12.18053	1181.511	.1973705E-03	.000000	.000000	21.94610	14.82751	1.272588	-3.003597	18.31675	90.07252	49.13828	-.6452976E-03	92.35746	-440.3149	921.3685	13.98209	-17.39596	-2906.302	136.8501	1801.006	125.2168	-26.37355	-17.39596	-6313.729	1660.758	1034.681	125.1898
    5.7250	3.000000	.1386829E-05	.000000	.8335669E-03	5.767318	.000000	.000000	.2008892E-03	.000000	.8345737E-03	.4210018E-14	.000000	.000000	60.44299	12.18163	1181.618	.2008892E-03	.000000	.000000	22.02920	14.78298	1.272411	-3.015261	18.34731	90.41798	49.06495	-.6459513E-03	92.71190	-432.7733	925.0662	14.87900	-17.48017	-2906.610	137.4103	1803.913	125.7051	-28.37356	-17.48017	-6314.038	1668.695	974.5006	125.6775
    5.7313	3.000000	.1582588E-05	.000000	.8247229E-03	5.775291	.000000	.000000	.2037440E-03	.000000	.8257189E-03	-.1352319E-14	.000000	.000000	60.89982	12.18273	1181.725	.2037440E-03	.000000	.000000	22.11394	14.61505	1.264906	-3.027100	18.37781	90.76945	48.65168	-.6401720E-03	93.07246	-425.6110	928.7958	15.59899	-17.56311	-2906.887	137.9462	1805.878	125.8763	-30.01096	-17.56311	-6314.314	1676.497	924.2642	125.8481
    5.7375	3.000000	.1698841E-05	.000000	.8128911E-03	5.783265	.000000	.000000	.2058985E-03	.000000	.8138728E-03	-.5752235E-15	.000000	.000000	61.35668	12.18384	1181.833	.2058985E-03	.000000	.000000	22.20053	14.39384	1.253885	-3.039144	18.40824	91.12785	48.08398	-.6361461E-03	93.44008	-418.6378	932.5651	16.13435	-17.64491	-2907.129	138.4735	1806.957	125.8943	-31.25677	-17.64491	-6314.557	1684.190	885.1432	125.8657
    5.7438	3.000000	.1673443E-05	.000000	.8024431E-03	5.791240	.000000	.000000	.2073249E-03	.000000	.8034123E-03	.8040782E-15	.000000	.000000	61.81359	12.18495	1181.940	.2073249E-03	.000000	.000000	22.28920	14.20050	1.243769	-3.051421	18.43860	91.49396	47.57676	-.6273664E-03	93.81560	-411.6329	936.3809	16.48004	-17.72573	-2907.336	139.0104	1807.225	125.9529	-32.08588	-17.72573	-6314.765	1691.807	858.2462	125.9241
    5.7500	3.000000	.1719125E-05	.000000	.7968484E-03	5.799215	.000000	.000000	.2080053E-03	.000000	.7978108E-03	-.1326230E-14	.000000	.000000	62.27056	12.18607	1182.049	.2080053E-03	.000000	.000000	22.38019	14.09896	1.238052	-3.063954	18.46888	91.86865	47.29959	-.6290910E-03	94.19984	-404.4204	940.2476	16.63322	-17.80571	-2907.506	139.5714	1806.740	126.2080	-32.48103	-17.80571	-6314.936	1699.374	844.3654	126.1789
    5.7563	3.000000	.1847555E-05	.000000	.7974834E-03	5.807191	.000000	.000000	.2079311E-03	.000000	.7984466E-03	.1115373E-16	.000000	.000000	62.72755	12.18719	1182.157	.2079311E-03	.000000	.000000	22.47363	14.11402	1.238109	-3.076756	18.49909	92.25243	47.31870	-.6286706E-03	94.59335	-396.9305	944.1680	16.59281	-17.88488	-2907.640	140.1628	1805.523	126.7231	-32.43543	-17.88488	-6315.069	1706.902	843.8096	126.6940
    5.7625	3.000000	.1849334E-05	.000000	.8031829E-03	5.815168	.000000	.000000	.2071037E-03	.000000	.8041530E-03	-.3310137E-14	.000000	.000000	63.18460	12.18831	1182.266	.2071037E-03	.000000	.000000	22.56967	14.22326	1.242753	-3.089833	18.52925	92.64558	47.57553	-.6385738E-03	94.99644	-389.2207	948.1426	16.35920	-17.96322	-2907.738	140.7804	1803.543	127.4481	-31.95375	-17.96322	-6315.167	1714.381	856.3360	127.4189
    5.7688	3.000000	.1690120E-05	.000000	.8106854E-03	5.823146	.000000	.000000	.2055339E-03	.000000	.8116644E-03	.2551426E-14	.000000	.000000	63.64168	12.18945	1182.376	.2055339E-03	.000000	.000000	22.66825	14.36557	1.248701	-3.103180	18.55935	93.04794	47.90926	-.6436247E-03	95.40890	-381.4531	952.1697	15.93437	-18.04057	-2907.800	141.4110	1800.739	128.2371	-31.05080	-18.04057	-6315.228	1721.788	881.2374	128.2080
    5.7750	3.000000	.1493708E-05	.000000	.8158112E-03	5.831124	.000000	.000000	.2032425E-03	.000000	.8167964E-03	-.6328895E-15	.000000	.000000	64.09881	12.19058	1182.486	.2032425E-03	.000000	.000000	22.76927	14.46318	1.251769	-3.116782	18.58942	93.45911	48.11516	-.6525525E-03	95.83035	-373.8346	956.2455	15.32223	-18.11676	-2907.827	142.0373	1797.042	128.9012	-29.74845	-18.11676	-6315.254	1729.089	917.5284	128.8724
    5.7812	3.000000	.1514474E-05	.000000	.8149582E-03	5.839103	.000000	.000000	.2002591E-03	.000000	.8159425E-03	.2731071E-14	.000000	.000000	64.55597	12.19172	1182.597	.2002591E-03	.000000	.000000	22.87251	14.44950	1.248385	-3.130621	18.61947	93.87830	48.01814	-.6546252E-03	96.25995	-366.5407	960.3650	14.52914	-18.19166	-2907.821	142.6439	1792.418	129.2764	-28.07192	-18.19166	-6315.249	1736.256	964.1877	129.2478
    5.7875	3.000000	.1443816E-05	.000000	.8063912E-03	5.847083	.000000	.000000	.1966217E-03	.000000	.8073651E-03	.3364550E-15	.000000	.000000	65.01318	12.19287	1182.708	.1966217E-03	.000000	.000000	22.97772	14.29289	1.236882	-3.144665	18.64951	94.30459	47.53569	-.6512267E-03	96.69681	-359.6516	964.5231	13.56450	-18.26516	-2907.785	143.2227	1786.880	129.2824	-26.04708	-18.26516	-6315.211	1743.273	1020.329	129.2543
    5.7938	3.000000	.1230261E-05	.000000	.7908742E-03	5.855064	.000000	.000000	.1923768E-03	.000000	.7918294E-03	.1945465E-14	.000000	.000000	65.47044	12.19402	1182.820	.1923768E-03	.000000	.000000	23.08461	14.00819	1.218126	-3.158887	18.67957	94.73699	46.70839	-.6413790E-03	97.13989	-353.1203	968.7136	12.44085	-18.33730	-2907.720	143.7757	1780.509	128.9537	-23.69851	-18.33730	-6315.146	1750.145	1085.317	128.9260
    5.8000	3.000000	.1103756E-05	.000000	.7714317E-03	5.863045	.000000	.000000	.1875781E-03	.000000	.7723633E-03	-.3158654E-14	.000000	.000000	65.92774	12.19518	1182.932	.1875781E-03	.000000	.000000	23.19287	13.65203	1.195260	-3.173257	18.70965	95.17445	45.68742	-.6279403E-03	97.58815	-346.7854	972.9296	11.17379	-18.40818	-2907.629	144.3143	1773.440	128.4295	-21.05027	-18.40818	-6315.054	1756.892	1158.709	128.4024
    5.8063	3.000000	.1083625E-05	.000000	.7523223E-03	5.871027	.000000	.000000	.1822863E-03	.000000	.7532309E-03	-.2631494E-15	.000000	.000000	66.38506	12.19634	1183.045	.1822863E-03	.000000	.000000	23.30227	13.30358	1.172652	-3.187743	18.73977	95.61601	44.68368	-.6156790E-03	98.04054	-340.4240	977.1638	9.781332	-18.47797	-2907.515	144.8550	1765.832	127.9075	-18.12778	-18.47797	-6314.939	1763.545	1240.124	127.8811
    5.8125	3.000000	.9120337E-06	.000000	.7375911E-03	5.879010	.000000	.000000	.1765682E-03	.000000	.7384819E-03	.1034275E-14	.000000	.000000	66.84247	12.19750	1183.158	.1765682E-03	.000000	.000000	23.41252	13.03759	1.154437	-3.202313	18.76995	96.06052	43.89637	-.6058433E-03	98.49595	-333.8252	981.4074	8.283145	-18.54681	-2907.382	145.4137	1757.844	127.5772	-14.96080	-18.54681	-6314.804	1770.134	1329.020	127.5515
    5.8188	3.000000	.8236357E-06	.000000	.7297027E-03	5.886994	.000000	.000000	.1704960E-03	.000000	.7305840E-03	-.4823954E-15	.000000	.000000	67.29990	12.19868	1183.272	.1704960E-03	.000000	.000000	23.52332	12.89911	1.143129	-3.216924	18.80020	96.50685	43.44617	-.6020789E-03	98.95322	-326.8586	985.6503	6.699564	-18.61481	-2907.232	145.9996	1749.602	127.5560	-11.58572	-18.61481	-6314.653	1776.677	1424.533	127.5311
    5.8250	3.000000	.5820997E-06	.000000	.7287338E-03	5.894978	.000000	.000000	.1641465E-03	.000000	.7296139E-03	-.3121127E-14	.000000	.000000	67.75735	12.19985	1183.386	.1641465E-03	.000000	.000000	23.63438	12.88873	1.138828	-3.231537	18.83055	96.95366	43.33605	-.6044714E-03	99.41093	-319.5151	989.8806	5.050857	-18.68198	-2907.070	146.6118	1741.192	127.8502	-8.046485	-18.68198	-6314.491	1783.171	1525.384	127.8262
    5.8313	3.000000	.4064797E-06	.000000	.7324016E-03	5.902963	.000000	.000000	.1576001E-03	.000000	.7332861E-03	.5289619E-15	.000000	.000000	68.21487	12.20104	1183.501	.1576001E-03	.000000	.000000	23.74527	12.96335	1.139249	-3.246098	18.86101	97.39934	43.45327	-.6108938E-03	99.86747	-311.9052	994.0847	3.357008	-18.74819	-2906.900	147.2395	1732.654	128.3554	-4.393966	-18.74819	-6314.320	1789.598	1629.901	128.3322
    5.8375	3.000000	.7206794E-07	.000000	.7369118E-03	5.910949	.000000	.000000	.1509394E-03	.000000	.7378018E-03	-.1529918E-14	.000000	.000000	68.67244	12.20223	1183.616	.1509394E-03	.000000	.000000	23.85555	13.05213	1.140600	-3.260551	18.89160	97.84210	43.61174	-.6163212E-03	100.3210	-304.2152	998.2488	1.637689	-18.81329	-2906.726	147.8651	1724.013	128.8949	-.6831806	-18.81329	-6314.146	1795.927	1736.179	128.8726
    5.8438	3.000000	.2621401E-06	.000000	.7383277E-03	5.918936	.000000	.000000	.1442486E-03	.000000	.7392194E-03	-.9441300E-15	.000000	.000000	69.13004	12.20342	1183.732	.1442486E-03	.000000	.000000	23.96472	13.08206	1.138964	-3.274836	18.92234	98.28003	43.61936	-.6223227E-03	100.7696	-296.6381	1002.358	-.8734010E-01	-18.87712	-2906.552	148.4700	1715.292	129.2841	3.030281	-18.87712	-6313.970	1802.122	1842.289	129.2627
    5.8500	3.000000	.5419921E-06	.000000	.7339774E-03	5.926924	.000000	.000000	.1376118E-03	.000000	.7348638E-03	.9152157E-15	.000000	.000000	69.58768	12.20462	1183.848	.1376118E-03	.000000	.000000	24.07220	13.00397	1.131716	-3.288891	18.95325	98.71107	43.34714	-.6216784E-03	101.2111	-289.3021	1006.399	-1.797746	-18.93955	-2906.382	149.0411	1706.545	129.3972	6.693705	-18.93955	-6313.801	1808.161	1946.496	129.3767
    5.8563	3.000000	.6264087E-06	.000000	.7234088E-03	5.934912	.000000	.000000	.1311122E-03	.000000	.7242825E-03	.2344750E-14	.000000	.000000	70.04539	12.20582	1183.965	.1311122E-03	.000000	.000000	24.17748	12.81013	1.118482	-3.302657	18.98432	99.13323	42.77555	-.6137493E-03	101.6435	-282.2237	1010.357	-3.472366	-19.00056	-2906.221	149.5743	1697.867	129.2130	10.25972	-19.00056	-6313.638	1814.038	2047.396	129.1933
    5.8625	3.000000	.7512984E-06	.000000	.7085633E-03	5.942901	.000000	.000000	.1248311E-03	.000000	.7094190E-03	-.1503077E-14	.000000	.000000	70.50312	12.20703	1184.082	.1248311E-03	.000000	.000000	24.28004	12.53718	1.101296	-3.316080	19.01559	99.54469	42.00243	-.6031609E-03	102.0650	-275.2982	1014.219	-5.089293	-19.06021	-2906.071	150.0760	1689.393	128.8240	13.68700	-19.06021	-6313.488	1819.765	2143.951	128.8053
    5.8688	3.000000	.8073537E-06	.000000	.6931085E-03	5.950891	.000000	.000000	.1188464E-03	.000000	.6939456E-03	-.2041688E-16	.000000	.000000	70.96091	12.20825	1184.200	.1188464E-03	.000000	.000000	24.37942	12.25353	1.083915	-3.329106	19.04705	99.94377	41.20954	-.5932084E-03	102.4738	-268.3359	1017.975	-6.626338	-19.11866	-2905.937	150.5603	1681.275	128.4061	16.93908	-19.11866	-6313.355	1825.368	2235.390	128.3882
